test_number,position,source_position,question_id,question,answer_1,answer_2,answer_3,correct_option,correct_answer,answer_key_status,answer_key_note,image_local,image_url
79,40,40,8718,"1505 En carreteres estretes, per evitar col·lidir amb el vehicle al qual avancem, és convenient:","Advertir-lo de la nostra intenció, amb un lleuger toc de botzina o fent ús dels llums.",Avançar pel voral esquerre.,Deixar una separació de 12 metres.,1,"Advertir-lo de la nostra intenció, amb un lleuger toc de botzina o fent ús dels llums.",present,,images/c1ba1dbc5c37_215-8718--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/215-8718--00.png
80,1,1,8766,1570 Què indica aquest senyal?,Gir obligatori.,Pas obligatori.,Úniques direccions permeses.,3,Úniques direccions permeses.,present,,images/a8c365a7a668_216-8766--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8766--00.png
80,2,2,8744,1540 Quan estem especialment obligats a circular per la dreta?,Quan la carretera no tingui prioritat.,"Quan la visibilitat sigui insuficient, en corbes, canvis de rasant, etc.",Quan la part central de la calçada no estigui marcada.,2,"Quan la visibilitat sigui insuficient, en corbes, canvis de rasant, etc.",present,,images/0359bff715b0_216-8744--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8744--00.png
80,3,3,8777,1583 Quins elements de la calçada influeixen en una millor adherència?,"Cap, si la calçada està enquitranada.",La qualitat dels elements utilitzats en el revestiment i el fet d'estar eixuta o molla.,"Totes les calçades tenen la mateixa adherència, si estan ben enquitranades.",2,La qualitat dels elements utilitzats en el revestiment i el fet d'estar eixuta o molla.,present,,images/4407221e43a3_216-8777--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8777--00.png
80,4,4,8742,"1538 Quan deixem estacionat el nostre vehicle en un fort pendent amb baixada, quines precaucions, entre altres, hem d'adoptar?","Si és un camió, deixar posada la primera marxa.","Deixar posada la marxa enrere, i la direcció girada cap a la vorera.",Posar traves al darrere.,2,"Deixar posada la marxa enrere, i la direcció girada cap a la vorera.",present,,images/5f2fda47e51e_216-8742--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8742--00.png
80,5,5,8755,1556 Què significa aquest senyal?,Calçada obligatòria per a camions.,"Via reservada a vehicles lents, que poden, amb tot, abandonar-la per tal d'efectuar avançaments.","Via exclusiva per als camions, autobusos i tractors.",1,Calçada obligatòria per a camions.,present,,images/1671dcb4bfac_216-8755--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8755--00.png
80,6,6,8765,1569 Què indica aquest senyal?,Estacionament autoritzat els dies imparells.,Prohibit estacionament els dies imparells,Prohibit estacionar els dies parells.,2,Prohibit estacionament els dies imparells,present,,images/8e2efd89d58b_216-8765--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8765--00.png
80,7,7,8768,1572 Què indica aquest senyal?,Prohibició d'entrar a l'encreuament si hi ha la possibilitat de quedar immobilitzat.,Carril destinat a taxi i bus.,Intersecció amb carretera preferent.,1,Prohibició d'entrar a l'encreuament si hi ha la possibilitat de quedar immobilitzat.,present,,images/34a1bdf50772_216-8768--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8768--00.png
80,8,8,8750,1549 Què significa aquest senyal?,Que s'ha de circular avisant els altres usuaris amb els senyals acústics.,Prohibició fer ús dels senyals acústics.,Avisar amb els senyals acústics abans d'avançar.,2,Prohibició fer ús dels senyals acústics.,present,,images/078c12cbe0c1_216-8750--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8750--00.png
80,9,9,8769,1573 Què significa aquest senyal?,Separació mínima obligatòria.,Distància màxima entre vehicles.,Circulació obligatòria en filera a una distància mínima de 70 metres.,1,Separació mínima obligatòria.,present,,images/291556a523d4_216-8769--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8769--00.png
80,10,10,8760,1561 Què significa aquest senyal?,Que la via pública deixa de tenir prioritat de pas a les cruïlles.,Que la via pública comença a tenir prioritat.,Prioritat en totes les cruïlles.,1,Que la via pública deixa de tenir prioritat de pas a les cruïlles.,present,,images/6a801d499403_216-8760--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8760--00.png
80,11,11,8773,1578 Què significa aquest senyal?,Vehicle que sobrepassa pesos o dimensions.,Vehicle que arrossega un remolc.,Prioritat.,3,Prioritat.,present,,images/2bee894bfefe_216-8773--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8773--00.png
80,12,12,8761,1562 Els senyals triangulars són senyals...,De prohibició.,D'obligació.,De perill.,3,De perill.,present,,images/b370cd8ee16a_216-8761--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8761--00.png
80,13,13,8741,1537 Quin enllumenat s'ha d'utilitzar circulant en vies urbanes insuficientment il·luminades?,L'ordinari.,El d'encreuament.,El de carretera.,2,El d'encreuament.,present,,images/8777c8befeed_216-8741--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8741--00.png
80,14,14,8776,"1582 Si en un accident algú hagués resultat ferit o mort, hem d'adoptar entre altres les mesures següents...","Evitar sempre que no es posi en greu perill la seguretat del trànsit, la modificació de l'estat de les coses que puguin ser útils per a la determinació de les responsabilitats.","Avisar, abans que res, els familiars més pròxims.","Portar immediatament el ferit a l'hospital. Si és mort, avisar els serveis funeraris.",1,"Evitar sempre que no es posi en greu perill la seguretat del trànsit, la modificació de l'estat de les coses que puguin ser útils per a la determinació de les responsabilitats.",present,,images/cbc278de8670_216-8776--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8776--00.png
80,15,15,8759,1560 Aquest senyal indica:,Un pas estret en què té preferència de pas el vehicle que veu aquest senyal.,Que és permesa la circulació en paral·lel amb altres vehicles.,Via amb doble circulació.,3,Via amb doble circulació.,present,,images/2ad2b794b3fe_216-8759--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8759--00.png
80,16,16,8745,1541 Quin vehicle té prioritat?,"El cotxe vermell, perquè té la seva dreta lliure.","El cotxe blau, per sortir el vermell des de l'interior d'un immoble.","El cotxe vermell, per sortir des de l'interior d'un immoble.",2,"El cotxe blau, per sortir el vermell des de l'interior d'un immoble.",present,,images/f6096fac422e_216-8745--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8745--00.png
80,17,17,8748,1545 Quan està permès parar o estacionar en el costat esquerre de les calçades en vies urbanes?,Quan la dreta està ocupada.,Solament quan la via és de doble sentit de circulació i hi hagi espai.,Quan són d'un sol sentit de la marxa i no s'obstaculitzi la circulació.,3,Quan són d'un sol sentit de la marxa i no s'obstaculitzi la circulació.,present,,images/ba86c3b4469d_216-8748--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8748--00.png
80,18,18,8764,1567 Davant la presència d'un semàfor blau intermitent:,Hem d'accelerar a fons i passar ràpid (parada de tramvia).,Hem de minorar la marxa i parar.,No hi ha semàfors blaus.,3,No hi ha semàfors blaus.,present,,images/704a45daca22_216-8764--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8764--00.png
80,19,19,8771,1575 Què significa aquest senyal?,Que es pot circular en dos sentits.,Prioritat en pas estret.,Prioritat a la direcció contrària.,3,Prioritat a la direcció contrària.,present,,images/30f8d6228784_216-8771--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8771--00.png
80,20,20,8772,1576 Què significa aquest senyal?,Via per automòbils.,Calçada obligatòria per automòbils.,Via aconsellable per automòbils.,1,Via per automòbils.,present,,images/fe3445d72865_216-8772--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8772--00.png
80,21,21,8758,1559 Els senyals quadrats són tots:,D'obligació.,De prohibició.,D'indicació.,3,D'indicació.,present,,images/4fcf6b568fba_216-8758--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8758--00.png
80,22,22,8740,"1536 Si circulant de nit per una via interurbana, s'inutilitza l'enllumenat de carretera.","Hem de circular amb l'enllumenat d'encreuament, a una velocitat que permeti la detenció del vehicle dins de la zona il·luminada.",Hem de circular a la velocitat equivalent a la del pas d'un home.,Hem de circular molt lentament per la voravia.,1,"Hem de circular amb l'enllumenat d'encreuament, a una velocitat que permeti la detenció del vehicle dins de la zona il·luminada.",present,,images/5d4f2efe2fcc_216-8740--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8740--00.png
80,23,23,8778,"1584 El millor remei per evitar ""l'aquaplaning"" és:",No circular a velocitat excessiva per una calçada mullada.,Frenar repetidament unes quantes vegades.,Accelerar perquè el vehicle se subjecti millor.,1,No circular a velocitat excessiva per una calçada mullada.,present,,images/6b02d9e5e021_216-8778--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8778--00.png
80,24,24,8779,1585 Què és el temps de reacció?,El temps que passa des que veiem un obstacle fins que es para el vehicle.,El temps que passa des que veiem un obstacle fins que pitgem el pedal del fre.,El temps de reacció és el mateix que la distància de frenat.,2,El temps que passa des que veiem un obstacle fins que pitgem el pedal del fre.,present,,images/e10bd92614a7_216-8779--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8779--00.png
80,25,25,8775,1581 És important tenir la correcta apreciació de la distància a què es troba un objecte o vehicle que veiem pel mirall retrovisor?,Sí.,No,"No sempre, depèn de la distància.",1,Sí.,present,,images/d1588f85285c_216-8775--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8775--00.png
80,26,26,8763,1566 Aquest senyal representa:,"Perill, per proximitat a una zona de muntanya","Perill, per possibles esllavissades","Perill, zona de neu",2,"Perill, per possibles esllavissades",present,,images/5f9e724a88d3_216-8763--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8763--00.png
80,27,27,8770,1574 Què significa aquest senyal?,"Perill, proximitat d'un lloc freqüentat per nens.",Pas obligat de nens.,Pas prohibit per a nens no acompanyats.,1,"Perill, proximitat d'un lloc freqüentat per nens.",present,,images/412af4c0785e_216-8770--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8770--00.png
80,28,28,8767,1571 Què indica aquest senyal?,Volta permesa (200 m).,Aproximació a una sortida (200 m).,Proximitat a un pas a nivell amb barrera (200 m).,2,Aproximació a una sortida (200 m).,present,,images/c61101d7a041_216-8767--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8767--00.png
80,29,29,8743,1539 Està prohibit parar-se...,De nit en els canvis de rasant.,En llocs de visibilitat insuficient que puguin crear perill.,Tocant a la vorera de l'esquerra.,2,En llocs de visibilitat insuficient que puguin crear perill.,present,,images/5622ba4a9664_216-8743--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8743--00.png
80,30,30,8754,1555 Què significa aquest senyal?,Calçada prohibida a tota classe de vehicles.,Calçada solament per a turismes.,Prohibició de pas tant per a turismes com per a camions i motocicletes amb sidecar.,3,Prohibició de pas tant per a turismes com per a camions i motocicletes amb sidecar.,present,,images/ee63c2b488d0_216-8754--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8754--00.png
80,31,31,8751,1550 Què significa aquest senyal?,Pas a nivell amb barreres.,Estació de ferrocarril.,Pas a nivell sense barreres.,3,Pas a nivell sense barreres.,present,,images/ca0b80c47c90_216-8751--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8751--00.png
80,32,32,8747,1544 Què ens indica el conductor del turisme?,Que podem avançar-lo.,Que es disposa a parar.,Que es disposa a girar a l'esquerra.,3,Que es disposa a girar a l'esquerra.,present,,images/92805eb10dab_216-8747--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8747--00.png
80,33,33,8752,1551 Què significa aquest senyal?,Direcció obligatòria.,Pas obligatori.,Via lliure.,3,Via lliure.,present,,images/d263b4c36dd5_216-8752--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8752--00.png
80,34,34,8746,"1543 Abans d'iniciar un avançament observem pel mirall retrovisor que el vehicle que circula al nostre darrere té encès d'intermitent del costat esquerre, que hem de fer?",Augmentar la nostra velocitat per tal d'escurçar el temps de la maniobra.,"Efectuar la maniobra normalment, nosaltres tenim preferència per efectuar l'avançament.",No avançar.,3,No avançar.,present,,images/631a57c4de38_216-8746--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8746--00.png
80,35,35,8753,1554 Què significa aquest senyal?,Circulació prohibida als vehicles de menys de 12 metres de llarg.,Separació mínima (12 metres).,Circulació prohibida als vehicles de més de 12 metres de llarg.,3,Circulació prohibida als vehicles de més de 12 metres de llarg.,present,,images/7c57e284852c_216-8753--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8753--00.png
80,36,36,8757,1558 Què indica aquest senyal?,Avançament prohibit per als camions.,Doble circulació de camions i turismes.,Obligació dels conductors de camions de cedir el pas als turismes.,1,Avançament prohibit per als camions.,present,,images/cd9d42fb7bc3_216-8757--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8757--00.png
80,37,37,8756,1557 Què indica aquest senyal?,Pas estret en què tinc preferència de pas (prioritat de pas).,Pas estret en què he de cedir el pas (prioritat a la direcció contrària).,Prohibició de circulació en posició paral·lela.,2,Pas estret en què he de cedir el pas (prioritat a la direcció contrària).,present,,images/8743e6bfb108_216-8756--00.png,https://www.autoescolaolimpica.com/img/imatges_questionari/216-8756--00.png
